HP Fraction,Window U-Value,Window SHGC,Wall R-Value,Glazing Ratio,Cooling kWh-m2,Heating kWh-m2,DHW kWh-m2,Lighting kWh-m2,TEDI kWh-m2,EUI kWh-m2
1,0.36,0.38,13,0.5,12.67748258,13.22734687,2.97336,18.49578646,39.68204062,90.47892055
1,0.28,0.31,20,0.5,11.64630504,11.50926364,2.97336,18.65798912,34.52779093,87.48306502
1,0.32,0.31,20,0.5,11.19757242,12.22532725,2.97336,18.63721111,36.67598174,87.65687795
1,0.36,0.31,20,0.5,10.99540072,12.90137418,2.97336,18.6372148,38.70412254,88.11510807
1,0.28,0.38,20,0.5,13.23139517,11.34856558,2.97336,18.5029531,34.04569675,89.18961979
1,0.32,0.38,20,0.5,12.90502331,12.04270827,2.97336,18.49578372,36.12812481,89.50343779
1,0.36,0.38,20,0.5,12.67917188,12.71203868,2.97336,18.49578646,38.13611604,89.93021918
1,0.28,0.31,6,0.55,12.11142485,13.70816009,2.97336,18.60065745,41.12448027,90.36683727
1,0.32,0.31,6,0.55,11.64954817,14.53430882,2.97336,18.58017277,43.60292646,90.65082578
1,0.36,0.31,6,0.55,11.4524519,15.30638588,2.97336,18.5801761,45.91915765,91.2287033
1,0.28,0.38,6,0.55,13.77983671,13.52233985,2.97336,18.45514891,40.56701954,92.16089779
1,0.32,0.38,6,0.55,13.44883195,14.3149538,2.97336,18.44815152,42.9448614,92.58918717
1,0.36,0.38,6,0.55,13.22676274,15.0755853,2.97336,18.44815389,45.22675589,93.12711619
1,0.28,0.31,13,0.55,12.09704883,12.35068508,2.97336,18.60065745,37.05205525,88.90256566
1,0.32,0.31,13,0.55,11.6155184,13.14830103,2.97336,18.58017277,39.4449031,89.12394721
1,0.36,0.31,13,0.55,11.40136469,13.90594671,2.97336,18.5801761,41.71784012,89.65893376
1,0.28,0.38,13,0.55,13.8080473,12.17852949,2.97336,18.45514891,36.53558848,90.76149324
1,0.32,0.38,13,0.55,13.45924385,12.94420417,2.97336,18.44815152,38.83261252,91.1335775
1,0.36,0.38,13,0.55,13.21782891,13.68772145,2.97336,18.44815389,41.06316434,91.62496746
1,0.28,0.31,20,0.55,12.10252966,11.88963304,2.97336,18.60065745,35.66889912,88.41904848
1,0.32,0.31,20,0.55,11.60998484,12.68153712,2.97336,18.58017277,38.04461136,88.62094269
1,0.36,0.31,20,0.55,11.393758,13.42957192,2.97336,18.5801761,40.28871576,89.14085108
1,0.28,0.38,20,0.55,13.82773527,11.7198644,2.97336,18.45514891,35.15959319,90.30165617
1,0.32,0.38,20,0.55,13.47001026,12.48396587,2.97336,18.44815152,37.45189761,90.65534424
1,0.36,0.38,20,0.55,13.22179527,13.2182653,2.97336,18.44815389,39.65479589,91.12728242
1,0.28,0.31,6,0.6,12.55600968,13.89626653,2.97336,18.55102132,41.68879958,91.09664262
1,0.32,0.31,6,0.6,12.05280613,14.79351902,2.97336,18.53086965,44.38055705,91.40542859
1,0.36,0.31,6,0.6,11.83499881,15.63206829,2.97336,18.53087275,46.89620486,92.03163099
1,0.28,0.38,6,0.6,14.36271479,13.69558417,2.97336,18.41430453,41.0867525,93.05826476
1,0.32,0.38,6,0.6,13.99892537,14.55762795,2.97336,18.4073957,43.67288386,93.52056298
1,0.36,0.38,6,0.6,13.75442034,15.38347874,2.97336,18.40739782,46.15043622,94.10370646
1,0.28,0.31,13,0.6,12.54894094,12.68738455,2.97336,18.55102132,38.06215366,89.7968406
1,0.32,0.31,13,0.6,12.02633538,13.55678624,2.97336,18.53086965,40.67035871,90.04545391
1,0.36,0.31,13,0.6,11.79195865,14.38752084,2.97336,18.53087275,43.16256253,90.63808939
1,0.28,0.38,13,0.6,14.39550886,12.50082793,2.97336,18.41430453,37.50248379,91.81883759
1,0.32,0.38,13,0.6,14.01698291,13.33291061,2.97336,18.4073957,39.99873182,92.22813706
1,0.36,0.38,13,0.6,13.75067602,14.15322911,2.97336,18.40739782,42.45968734,92.77250036
1,0.28,0.31,20,0.6,12.55480133,12.27782865,2.97336,18.55102132,36.83348595,89.36771846
1,0.32,0.31,20,0.6,12.02210119,13.14018711,2.97336,18.53086965,39.42056133,89.59773057
1,0.36,0.31,20,0.6,11.78357996,13.9628329,2.97336,18.53087275,41.88849869,90.17238513
1,0.28,0.38,20,0.6,14.41513076,12.09292962,2.97336,18.41430453,36.27878887,91.41079087
1,0.32,0.38,20,0.6,14.02648838,12.92185316,2.97336,18.4073957,38.76555949,91.80101834
1,0.36,0.38,20,0.6,13.75720417,13.73376964,2.97336,18.40739782,41.20130891,92.33086844
1,0.28,0.31,6,0.65,12.99353473,14.08764817,2.97336,18.50753204,42.26294452,91.82590335
1,0.32,0.31,6,0.65,12.44772626,15.05207755,2.97336,18.48778994,45.15623265,92.15645831
1,0.36,0.31,6,0.65,12.21075752,15.95783226,2.97336,18.48779474,47.87349678,92.83244306
1,0.28,0.38,6,0.65,14.93725991,13.85982487,2.97336,18.37852134,41.57947462,93.93793069
1,0.32,0.38,6,0.65,14.54214205,14.79310979,2.97336,18.37165807,44.37932937,94.44201462
1,0.36,0.38,6,0.65,14.27044482,15.69344419,2.97336,18.37166147,47.08033258,95.07288142
1,0.28,0.31,13,0.65,12.99303446,13.02344037,2.97336,18.50753204,39.07032111,90.68796296
1,0.32,0.31,13,0.65,12.42766825,13.97177106,2.97336,18.48778994,41.91531317,90.97091362
1,0.36,0.31,13,0.65,12.17752262,14.8691072,2.97336,18.48779474,44.6073216,91.61633418
1,0.28,0.38,13,0.65,14.97637194,12.80467703,2.97336,18.37852134,38.4140311,92.85598288
1,0.32,0.38,13,0.65,14.55803246,13.72328415,2.97336,18.37165807,41.16985244,93.30995904
1,0.36,0.38,13,0.65,14.27258651,14.61489081,2.97336,18.37166147,43.84467242,93.9104197
1,0.28,0.31,20,0.65,12.99663021,12.66365703,2.97336,18.50753204,37.99097109,90.30861016
1,0.32,0.31,20,0.65,12.42590325,13.60031872,2.97336,18.48778994,40.80095616,90.57048254
1,0.36,0.31,20,0.65,12.16915728,14.49833155,2.97336,18.48779474,43.49499464,91.20839098
1,0.28,0.38,20,0.65,14.99360295,12.44834664,2.97336,18.37852134,37.34503991,92.49678714
1,0.32,0.38,20,0.65,14.57010155,13.3590061,2.97336,18.37165807,40.0770183,92.9341126
1,0.36,0.38,20,0.65,14.2787114,14.24364547,2.97336,18.37166147,42.73093642,93.51840779
